ID;URL's de las imágenes;Precio Final;Cantidad;Estado;Nombre;Descripción;Categorias;Precio Base;Precio Venta;Cantidad mínima;Nombre de la imagen;Folder;;;;;;;;;;;;;
;/img/products/acero_20160667/IMG_3173.JPG;;200;1;Pulso herradura ferragamo piel ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3173.JPG;acero_20160667;;;;;;;;;;;;;
;/img/products/acero_20160668/IMG_3174.JPG;;200;1;Pulso flecha rolex ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3174.JPG;acero_20160668;;;;;;;;;;;;;
;/img/products/acero_20160669/IMG_3175.JPG;;200;1;Broquel tiffany dog;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3175.JPG;acero_20160669;;;;;;;;;;;;;
;/img/products/acero_20160670/IMG_3176.JPG;;200;1;Juego tous redondo;acero existente en acero solo amarillo;4,6;;;;IMG_3176.JPG;acero_20160670;;;;;;;;;;;;;
;/img/products/acero_20160671/IMG_3177.JPG;;200;1;Broquel bvlgari colgante zirconia;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3177.JPG;acero_20160671;;;;;;;;;;;;;
;/img/products/acero_20160672/IMG_3178.JPG;;200;1;Broquel bvlgari rombo zirconia ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3178.JPG;acero_20160672;;;;;;;;;;;;;
;/img/products/acero_20160673/IMG_3179.JPG;;200;1;Juego tous perla zirconia;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3179.JPG;acero_20160673;;;;;;;;;;;;;
;/img/products/acero_20160674/IMG_3180.JPG;;200;1;Arracada channel zirconia;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3180.JPG;acero_20160674;;;;;;;;;;;;;
;/img/products/acero_20160675/IMG_3181.JPG;;200;1;Arracada cartier con esmalte;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3181.JPG;acero_20160675;;;;;;;;;;;;;
;/img/products/acero_20160676/IMG_3182.JPG;;200;1;Arete tiffany corazon turquesa;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3182.JPG;acero_20160676;;;;;;;;;;;;;
;/img/products/acero_20160677/IMG_3183.JPG;;200;1;Broquel bvlgari onix rueda saliente;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3183.JPG;acero_20160677;;;;;;;;;;;;;
;/img/products/acero_20160678/IMG_3184.JPG;;200;1;Broquel cartier con esmalte cz;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3184.JPG;acero_20160678;;;;;;;;;;;;;
;/img/products/acero_20160679/IMG_3185.JPG;;200;1;Juego channel zirconia;acero existente en acero solo amarillo;4,6;;;;IMG_3185.JPG;acero_20160679;;;;;;;;;;;;;
;/img/products/acero_20160680/IMG_3186.JPG;;200;1;Broquel llave tiffany;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3186.JPG;acero_20160680;;;;;;;;;;;;;
;/img/products/acero_20160681/IMG_3187.JPG;;200;1;Juego mk ;acero existente en acero solo amarillo;4,6;;;;IMG_3187.JPG;acero_20160681;;;;;;;;;;;;;
;/img/products/acero_20160682/IMG_3188.JPG;;200;1;Huggie mk rombo;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3188.JPG;acero_20160682;;;;;;;;;;;;;
;/img/products/acero_20160683/IMG_3189.JPG;;200;1;Broquel bvlgari onix rueda saliente;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3189.JPG;acero_20160683;;;;;;;;;;;;;
;/img/products/acero_20160684/IMG_3190.JPG;;200;1;Juego channel oval onix;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3190.JPG;acero_20160684;;;;;;;;;;;;;
;/img/products/acero_20160685/IMG_3191.JPG;;200;1;Juego cartier corazon madre perla;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3191.JPG;acero_20160685;;;;;;;;;;;;;
;/img/products/acero_20160686/IMG_3192.JPG;;200;1;Juego channel trebol madre perla ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3192.JPG;acero_20160686;;;;;;;;;;;;;
;/img/products/acero_20160687/IMG_3193.JPG;;200;1;Juego cartier corazon onix;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3193.JPG;acero_20160687;;;;;;;;;;;;;
;/img/products/acero_20160688/IMG_3194.JPG;;200;1;Juego channel trebol onix;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3194.JPG;acero_20160688;;;;;;;;;;;;;
;/img/products/acero_20160689/IMG_3195.JPG;;200;1;Pulso mk placa ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3195.JPG;acero_20160689;;;;;;;;;;;;;
;/img/products/acero_20160690/IMG_3196.JPG;;200;1;Arete channel perla ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3196.JPG;acero_20160690;;;;;;;;;;;;;
;/img/products/acero_20160691/IMG_3197.JPG;;200;1;Juego corazon cartier;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3197.JPG;acero_20160691;;;;;;;;;;;;;
;/img/products/acero_20160692/IMG_3198.JPG;;200;1;Pulso tous cristal ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3198.JPG;acero_20160692;;;;;;;;;;;;;
;/img/products/acero_20160693/IMG_3199.JPG;;200;1;Pulso bvlgari zirconia;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3199.JPG;acero_20160693;;;;;;;;;;;;;
;/img/products/acero_20160694/IMG_3200.JPG;;200;1;Pulso bvlgari eslabon clasico;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3200.JPG;acero_20160694;;;;;;;;;;;;;
;/img/products/acero_20160695/IMG_3201.JPG;;200;1;Pulso mk cuadro zirconia madre perla;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3201.JPG;acero_20160695;;;;;;;;;;;;;
;/img/products/acero_20160696/IMG_3202.JPG;;200;1;Pulso mk animal print;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3202.JPG;acero_20160696;;;;;;;;;;;;;
;/img/products/acero_20160697/IMG_3203.JPG;;200;1;Pulso mk tradicional;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3203.JPG;acero_20160697;;;;;;;;;;;;;
;/img/products/acero_20160698/IMG_3204.JPG;;200;1;Juego bvlgari abanico;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3204.JPG;acero_20160698;;;;;;;;;;;;;
;/img/products/acero_20160699/IMG_3205.JPG;;200;1;Pulso channel mo¤o;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3205.JPG;acero_20160699;;;;;;;;;;;;;
;/img/products/acero_20160700/IMG_3206.JPG;;200;1;Pulso mk cuadro zirconia onix;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3206.JPG;acero_20160700;;;;;;;;;;;;;
;/img/products/acero_20160701/IMG_3207.JPG;;200;1;Arete colgante tiffany;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3207.JPG;acero_20160701;;;;;;;;;;;;;
;/img/products/acero_20160702/IMG_3208.JPG;;200;1;Pulso bvlgari clasico zirconia;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3208.JPG;acero_20160702;;;;;;;;;;;;;
;/img/products/acero_20160703/IMG_3209.JPG;;200;1;Pulso tiffany corazon zirconia;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3209.JPG;acero_20160703;;;;;;;;;;;;;
;/img/products/acero_20160704/IMG_3210.JPG;;200;1;Pulso mk doble animal print;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3210.JPG;acero_20160704;;;;;;;;;;;;;
;/img/products/acero_20160705/IMG_3211.JPG;;200;1;Pulso tous delgado madre perla ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3211.JPG;acero_20160705;;;;;;;;;;;;;
;/img/products/acero_20160706/IMG_3214.JPG;;200;1;Juego candado de channel;acero existente solo en amarillo y plata;4,6;;;;IMG_3214.JPG;acero_20160706;;;;;;;;;;;;;
;/img/products/acero_20160707/IMG_3215.JPG;;200;1;Juego channel clasico ;acero existente solo en amarillo y plata;4,6;;;;IMG_3215.JPG;acero_20160707;;;;;;;;;;;;;
;/img/products/acero_20160708/IMG_3216.JPG;;200;1;Juego bvlgari zirconia;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3216.JPG;acero_20160708;;;;;;;;;;;;;
;/img/products/acero_20160709/IMG_3217.JPG;;200;1;Juego channel rombo ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3217.JPG;acero_20160709;;;;;;;;;;;;;
;/img/products/acero_20160710/IMG_3218.JPG;;200;1;Pulso tous delgado onix;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3218.JPG;acero_20160710;;;;;;;;;;;;;
;/img/products/acero_20160711/IMG_3219.JPG;;200;1;Anillo tornillo de cartier;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3219.JPG;acero_20160711;;;;;;;;;;;;;
;/img/products/acero_20160712/IMG_3220.JPG;;200;1;Juego tous madre perla y onix;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3220.JPG;acero_20160712;;;;;;;;;;;;;
;/img/products/acero_20160713/IMG_3221.JPG;;200;1;Juego mk candado ;acero existente en acero solo amarillo;4,6;;;;IMG_3221.JPG;acero_20160713;;;;;;;;;;;;;
;/img/products/acero_20160714/IMG_3222.JPG;;200;1;Juego bvlgari esposas;acero existente en acero solo amarillo;4,6;;;;IMG_3222.JPG;acero_20160714;;;;;;;;;;;;;
;/img/products/acero_20160715/IMG_3223.JPG;;200;1;Juego channel czirconia colgante;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3223.JPG;acero_20160715;;;;;;;;;;;;;
;/img/products/acero_20160716/IMG_3224.JPG;;200;1;Juego bvlgari onix 3 cz;acero existente solo en amarillo y plata;4,6;;;;IMG_3224.JPG;acero_20160716;;;;;;;;;;;;;
;/img/products/acero_20160717/IMG_3225.JPG;;200;1;Juego bvlgari gota;acero existente solo en amarillo y plata;4,6;;;;IMG_3225.JPG;acero_20160717;;;;;;;;;;;;;
;/img/products/acero_20160718/IMG_3226.JPG;;200;1;Juego bvlgari B;acero existente solo en amarillo y plata;4,6;;;;IMG_3226.JPG;acero_20160718;;;;;;;;;;;;;
;/img/products/acero_20160719/IMG_3227.JPG;;200;1;Juego bvlgari doble circulo;acero existente solo en amarillo y plata;4,6;;;;IMG_3227.JPG;acero_20160719;;;;;;;;;;;;;
;/img/products/acero_20160720/IMG_3228.JPG;;200;1;Juego bvlgari oval;acero existente solo en amarillo y plata;4,6;;;;IMG_3228.JPG;acero_20160720;;;;;;;;;;;;;
;/img/products/acero_20160721/IMG_3229.JPG;;200;1;Juego bvlgari cruz;acero existente en acero solo amarillo;4,6;;;;IMG_3229.JPG;acero_20160721;;;;;;;;;;;;;
;/img/products/acero_20160722/IMG_3230.JPG;;200;1;Juego bvlgari baguette;acero existente en acero solo amarillo;4,6;;;;IMG_3230.JPG;acero_20160722;;;;;;;;;;;;;
;/img/products/acero_20160723/IMG_3231.JPG;;200;1;Juego cartier 2 zirconias;acero existente solo en amarillo y plata;4,6;;;;IMG_3231.JPG;acero_20160723;;;;;;;;;;;;;
;/img/products/acero_20160724/IMG_3232.JPG;;200;1;Juego cartier logo;acero existente solo en amarillo y plata;4,6;;;;IMG_3232.JPG;acero_20160724;;;;;;;;;;;;;
;/img/products/acero_20160725/IMG_3233.JPG;;200;1;Juego bvulgari redondo zirconia ;acero existente en acero solo amarillo;4,6;;;;IMG_3233.JPG;acero_20160725;;;;;;;;;;;;;
;/img/products/acero_20160726/IMG_3234.JPG;;200;1;Juego channel zirconia ;acero existente solo en amarillo y plata;4,6;;;;IMG_3234.JPG;acero_20160726;;;;;;;;;;;;;
;/img/products/acero_20160727/IMG_3235.JPG;;200;1;Juego channel num. 5;acero existente en acero solo amarillo;4,6;;;;IMG_3235.JPG;acero_20160727;;;;;;;;;;;;;
;/img/products/acero_20160728/IMG_3236.JPG;;200;1;Juego tous 3 osos;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3236.JPG;acero_20160728;;;;;;;;;;;;;
;/img/products/acero_20160729/IMG_3237.JPG;;200;1;Pulso channel canal zirconias;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3237.JPG;acero_20160729;;;;;;;;;;;;;
;/img/products/acero_20160730/IMG_3238.JPG;;200;1;Pulso clavo de cartier con pasta ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3238.JPG;acero_20160730;;;;;;;;;;;;;
;/img/products/acero_20160731/IMG_3239.JPG;;200;1;Juego cartier sencillo ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3239.JPG;acero_20160731;;;;;;;;;;;;;
;/img/products/acero_20160732/IMG_3240.JPG;;200;1;Arracada mk con zirconias cuadros;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3240.JPG;acero_20160732;;;;;;;;;;;;;
;/img/products/acero_20160733/IMG_3241.JPG;;200;1;Arracada cartier tornillo;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3241.JPG;acero_20160733;;;;;;;;;;;;;
;/img/products/acero_20160734/IMG_3242.JPG;;200;1;Pulso channel clasico ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3242.JPG;acero_20160734;;;;;;;;;;;;;
;/img/products/acero_20160735/IMG_3243.JPG;;200;1;Pulso tiffany numeros romanos;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3243.JPG;acero_20160735;;;;;;;;;;;;;
;/img/products/acero_20160736/IMG_3244.JPG;;200;1;Juego cartier zirconia cambiante;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3244.JPG;acero_20160736;;;;;;;;;;;;;
;/img/products/acero_20160737/IMG_3245.JPG;;200;1;Broquel cartier madre perla;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3245.JPG;acero_20160737;;;;;;;;;;;;;
;/img/products/acero_20160738/IMG_3246.JPG;;200;1;Broquel bvlgari clasico 8mm ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3246.JPG;acero_20160738;;;;;;;;;;;;;
;/img/products/acero_20160739/IMG_3247.JPG;;200;1;Broquel bvlgari clasico 10mm;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3247.JPG;acero_20160739;;;;;;;;;;;;;
;/img/products/acero_20160740/IMG_3248.JPG;;200;1;Arete tiffanny argolla colgante ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3248.JPG;acero_20160740;;;;;;;;;;;;;
;/img/products/acero_20160741/IMG_3249.JPG;;200;1;Arete mo¤o de channel con perla ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3249.JPG;acero_20160741;;;;;;;;;;;;;
;/img/products/acero_20160742/IMG_3250.JPG;;200;1;Arete trebol de channel;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3250.JPG;acero_20160742;;;;;;;;;;;;;
;/img/products/acero_20160743/IMG_3251.JPG;;200;1;Broquel bvlgari clasico 6mm;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3251.JPG;acero_20160743;;;;;;;;;;;;;
;/img/products/acero_20160744/IMG_3252.JPG;;200;1;Broquel cuadro de channel ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3252.JPG;acero_20160744;;;;;;;;;;;;;
;/img/products/acero_20160745/IMG_3253.JPG;;200;1;Broquel channel rombo;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3253.JPG;acero_20160745;;;;;;;;;;;;;
;/img/products/acero_20160746/IMG_3254.JPG;;200;1;Broquel corazon cartier;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3254.JPG;acero_20160746;;;;;;;;;;;;;
;/img/products/acero_20160747/IMG_3255.JPG;;200;1;Broquel bvlgari pico;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3255.JPG;acero_20160747;;;;;;;;;;;;;
;/img/products/acero_20160748/IMG_3256.JPG;;200;1;Anillo cartier zirconia colgante;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3256.JPG;acero_20160748;;;;;;;;;;;;;
;/img/products/acero_20160749/IMG_3257.JPG;;200;1;Juego mk zirconia con onix;acero existente en acero solo amarillo;4,6;;;;IMG_3257.JPG;acero_20160749;;;;;;;;;;;;;
;/img/products/acero_20160750/IMG_3258.JPG;;200;1;Alianza mk con zirconias;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3258.JPG;acero_20160750;;;;;;;;;;;;;
;/img/products/acero_20160751/IMG_3259.JPG;;200;1;Juego tous corazon ;acero existente en acero solo amarillo;4,6;;;;IMG_3259.JPG;acero_20160751;;;;;;;;;;;;;
;/img/products/acero_20160752/IMG_3260.JPG;;200;1;Juego channel logo ;acero existente en acero plata;4,6;;;;IMG_3260.JPG;acero_20160752;;;;;;;;;;;;;
;/img/products/acero_20160753/IMG_3261.JPG;;200;1;Juego channel logo ;acero existente en acero solo amarillo;4,6;;;;IMG_3261.JPG;acero_20160753;;;;;;;;;;;;;
;/img/products/acero_20160754/IMG_3262.JPG;;200;1;Juego mk onix y zirconias;acero existente en acero plata;4,6;;;;IMG_3262.JPG;acero_20160754;;;;;;;;;;;;;
;/img/products/acero_20160755/IMG_3263.JPG;;200;1;Anillo de mk piel;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3263.JPG;acero_20160755;;;;;;;;;;;;;
;/img/products/acero_20160756/IMG_3264.JPG;;200;1;Juego bvlgari alianza ;acero existente en acero plata;4,6;;;;IMG_3264.JPG;acero_20160756;;;;;;;;;;;;;
;/img/products/acero_20160757/IMG_3265.JPG;;200;1;Anillo de cartier triangulo ;acero existente en acero amarillo rosa y plata;4,6;;;;IMG_3265.JPG;acero_20160757;;;;;;;;;;;;;
