ID;URL's de las imágenes;Precio Final;Cantidad;Estado;Nombre;Descripción;Categorias;Precio Base;Precio Venta;Cantidad mínima;Nombre de la imagen;Folder;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3222.JPG;;200;1;Juego bvlgari esposas;acero existente en acero solo amarillo;1,4;;;;IMG_3222.JPG;acero_20160714;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3223.JPG;;200;1;Juego channel czirconia colgante;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3223.JPG;acero_20160715;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3224.JPG;;200;1;Juego bvlgari onix 3 cz;acero existente solo en amarillo y plata;1,4;;;;IMG_3224.JPG;acero_20160716;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3225.JPG;;200;1;Juego bvlgari gota;acero existente solo en amarillo y plata;1,4;;;;IMG_3225.JPG;acero_20160717;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3226.JPG;;200;1;Juego bvlgari B;acero existente solo en amarillo y plata;1,4;;;;IMG_3226.JPG;acero_20160718;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3227.JPG;;200;1;Juego bvlgari doble circulo;acero existente solo en amarillo y plata;1,4;;;;IMG_3227.JPG;acero_20160719;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3228.JPG;;200;1;Juego bvlgari oval;acero existente solo en amarillo y plata;1,4;;;;IMG_3228.JPG;acero_20160720;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3229.JPG;;200;1;Juego bvlgari cruz;acero existente en acero solo amarillo;1,4;;;;IMG_3229.JPG;acero_20160721;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3230.JPG;;200;1;Juego bvlgari baguette;acero existente en acero solo amarillo;1,4;;;;IMG_3230.JPG;acero_20160722;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3231.JPG;;200;1;Juego cartier 2 zirconias;acero existente solo en amarillo y plata;1,4;;;;IMG_3231.JPG;acero_20160723;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3232.JPG;;200;1;Juego cartier logo;acero existente solo en amarillo y plata;1,4;;;;IMG_3232.JPG;acero_20160724;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3233.JPG;;200;1;Juego bvulgari redondo zirconia ;acero existente en acero solo amarillo;1,4;;;;IMG_3233.JPG;acero_20160725;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3234.JPG;;200;1;Juego channel zirconia ;acero existente solo en amarillo y plata;1,4;;;;IMG_3234.JPG;acero_20160726;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3235.JPG;;200;1;Juego channel num. 5;acero existente en acero solo amarillo;1,4;;;;IMG_3235.JPG;acero_20160727;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3236.JPG;;200;1;Juego tous 3 osos;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3236.JPG;acero_20160728;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3237.JPG;;200;1;Pulso channel canal zirconias;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3237.JPG;acero_20160729;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3238.JPG;;200;1;Pulso clavo de cartier con pasta ;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3238.JPG;acero_20160730;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3239.JPG;;200;1;Juego cartier sencillo ;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3239.JPG;acero_20160731;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3240.JPG;;200;1;Arracada mk con zirconias cuadros;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3240.JPG;acero_20160732;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3241.JPG;;200;1;Arracada cartier tornillo;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3241.JPG;acero_20160733;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3242.JPG;;200;1;Pulso channel clasico ;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3242.JPG;acero_20160734;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3243.JPG;;200;1;Pulso tiffany numeros romanos;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3243.JPG;acero_20160735;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3244.JPG;;200;1;Juego cartier zirconia cambiante;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3244.JPG;acero_20160736;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3245.JPG;;200;1;Broquel cartier madre perla;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3245.JPG;acero_20160737;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3246.JPG;;200;1;Broquel bvlgari clasico 8mm ;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3246.JPG;acero_20160738;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3247.JPG;;200;1;Broquel bvlgari clasico 10mm;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3247.JPG;acero_20160739;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3248.JPG;;200;1;Arete tiffanny argolla colgante ;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3248.JPG;acero_20160740;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3249.JPG;;200;1;Arete mo¤o de channel con perla ;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3249.JPG;acero_20160741;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3250.JPG;;200;1;Arete trebol de channel;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3250.JPG;acero_20160742;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3251.JPG;;200;1;Broquel bvlgari clasico 6mm;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3251.JPG;acero_20160743;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3252.JPG;;200;1;Broquel cuadro de channel ;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3252.JPG;acero_20160744;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3253.JPG;;200;1;Broquel channel rombo;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3253.JPG;acero_20160745;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3254.JPG;;200;1;Broquel corazon cartier;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3254.JPG;acero_20160746;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3255.JPG;;200;1;Broquel bvlgari pico;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3255.JPG;acero_20160747;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3256.JPG;;200;1;Anillo cartier zirconia colgante;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3256.JPG;acero_20160748;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3257.JPG;;200;1;Juego mk zirconia con onix;acero existente en acero solo amarillo;1,4;;;;IMG_3257.JPG;acero_20160749;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3258.JPG;;200;1;Alianza mk con zirconias;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3258.JPG;acero_20160750;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3259.JPG;;200;1;Juego tous corazon ;acero existente en acero solo amarillo;1,4;;;;IMG_3259.JPG;acero_20160751;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3260.JPG;;200;1;Juego channel logo ;acero existente en acero plata;1,4;;;;IMG_3260.JPG;acero_20160752;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3261.JPG;;200;1;Juego channel logo ;acero existente en acero solo amarillo;1,4;;;;IMG_3261.JPG;acero_20160753;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3262.JPG;;200;1;Juego mk onix y zirconias;acero existente en acero plata;1,4;;;;IMG_3262.JPG;acero_20160754;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3263.JPG;;200;1;Anillo de mk piel;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3263.JPG;acero_20160755;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3264.JPG;;200;1;Juego bvlgari alianza ;acero existente en acero plata;1,4;;;;IMG_3264.JPG;acero_20160756;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3265.JPG;;200;1;Anillo de cartier triangulo ;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3265.JPG;acero_20160757;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3266.JPG;;200;1;Juego channel rombo ;acero existente en acero plata;1,4;;;;IMG_3266.JPG;acero_20160758;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3267.JPG;;200;1;Juego mk placa ;acero existente en acero solo amarillo;1,4;;;;IMG_3267.JPG;acero_20160759;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3268.JPG;;200;1;Juego bvlgari alianza ;acero existente en acero plata;1,4;;;;IMG_3268.JPG;acero_20160760;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3269.JPG;;200;1;Juego channel logo ;acero existente en acero solo amarillo;1,4;;;;IMG_3269.JPG;acero_20160761;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3270.JPG;;200;1;Juego channel rombo bicolor;acero existente en acero bicolor;1,4;;;;IMG_3270.JPG;acero_20160762;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3271.JPG;;200;1;Juego bvlgari flor ;acero existente en acero plata;1,4;;;;IMG_3271.JPG;acero_20160763;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3272.JPG;;200;1;Juego mk placa ;acero existente en acero plata;1,4;;;;IMG_3272.JPG;acero_20160764;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3273.JPG;;200;1;Juego bvlgari flor ;acero existente en acero solo amarillo;1,4;;;;IMG_3273.JPG;acero_20160765;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3274.JPG;;200;1;Juego bvlgari alianza ;acero existente en acero solo amarillo;1,4;;;;IMG_3274.JPG;acero_20160766;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3275.JPG;;200;1;Juego tous 3 tous;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3275.JPG;acero_20160767;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3276.JPG;;200;1;Juego bvlgari madre perla;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3276.JPG;acero_20160768;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3277.JPG;;200;1;Juego bvlgari 2 circulos;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3277.JPG;acero_20160769;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3278.JPG;;200;1;Juego bvlgari clasico zirconias;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3278.JPG;acero_20160770;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3279.JPG;;200;1;Juego channel perla;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3279.JPG;acero_20160771;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3280.JPG;;200;1;Juego tous espejo;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3280.JPG;acero_20160772;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3281.JPG;;200;1;Juego cartier tornillo ;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3281.JPG;acero_20160773;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3282.JPG;;200;1;Juego channel zirconias;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3282.JPG;acero_20160774;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3283.JPG;;200;1;Juego channel perlas;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3283.JPG;acero_20160775;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3284.JPG;;200;1;Juego bvulgari 3 argollas;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3284.JPG;acero_20160776;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3285.JPG;;200;1;Juego tiffany corazon;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3285.JPG;acero_20160777;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3286.JPG;;200;1;Arete bvlgari clasico 12mm;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3286.JPG;acero_20160778;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3287.JPG;;200;1;Broquel tous perla ;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3287.JPG;acero_20160779;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3288.JPG;;200;1;Broquel tous clasico ;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3288.JPG;acero_20160780;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3289.JPG;;200;1;Broquel channel zirconia;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3289.JPG;acero_20160781;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3290.JPG;;200;1;Broquel tous zirconias;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3290.JPG;acero_20160782;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3291.JPG;;200;1;Juego channel cuadro;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3291.JPG;acero_20160783;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3292.JPG;;200;1;Broquel cartier tornillo;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3292.JPG;acero_20160784;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3293.JPG;;200;1;Broquel tous zirconias;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3293.JPG;acero_20160785;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3294.JPG;;200;1;Broquel bvlagri zirconias colgante;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3294.JPG;acero_20160786;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3295.JPG;;200;1;Juego cadenas der bvlgari;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3295.JPG;acero_20160787;;;;;;;;;;;;;
;C:\Users\JuanMiguel\Google Drive\Charly Mike\Silverzum\Imágenes\C Acero\C Acero 20160616\IMG_3296.JPG;;200;1;Pulso channel doble zirconias;acero existente en acero amarillo rosa y plata;1,4;;;;IMG_3296.JPG;acero_20160788;;;;;;;;;;;;;
